ts_code,name,industry,symbol,area,list_date,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag,size_class
688256.SH,寒武纪-U,半导体,688256,北京,20200720,20250419.0,20241231,-1.09,-1.09,2.8134,2.8134,23.4967,,-11.1948,412612685.13,-864951476.14,666054667.75,7.0897,4.9214,3.7646,2.4764,0.2052,6.2939,0.1788,-699744837.84,-483958662.67,-274612308.15,-2501331671.02,-2401331671.02,705592752.69,467430201.41,114309983.95,-1872182282.33,5224830761.3,4982180640.06,3108231600.47,5544789555.6,-4673352209.39,-1.0836,12.9897,-3.8758,-11.1948,-4.7472,-1.1593,-5.9918,-5.7523,-38.9051,56.7114,43.2886,123.2168,-38.9051,5.9649,118.8968,-1.6449,-4.5057,159.5799,-38.8045,-41.2068,-8.1705,-8.18,-15.6234,-7.3685,-6.9569,-8.5763,-8.1705,-7.3685,19.163,1.2371,1.1863,86.3423,13.6577,77.7758,2.0616,97.7974,63.5528,36.4472,-1.9776,0.2371,4.2123,47.4382,4.0586,45.7076,,-1.2568,829.7829,-6.9569,-6.8871,381652707.34,-38.8065,2.9553,82.6846,5.154,-0.0473,4.2389,19.3853,47.343,47.343,-171.1298,47.9628,47.8966,46.6858,17.0599,-171.6818,44.4523,-4.2199,4.6708,-4.021,65.5606,65.5606,75.5146,239.4661,-4.021,1,mid
688258.SH,卓易信息,软件服务,688258,江苏,20191209,20191118.0,20161231,0.44,0.44,1.8372,1.8372,0.9404,0.133,1.1409,1274091.64,27349862.81,64124787.45,2.7432,2.6513,2.4755,1.1916,0.7087,2.0569,0.4202,27796599.4,34114155.27,42230336.87,,,21132209.35,13864148.23,40500000.0,2588167.18,202903078.07,107436045.96,110024213.14,250126286.85,83080016.72,0.4389,3.2143,0.41,1.2739,0.2469,0.5231,,,23.8898,53.5192,46.4808,24.2358,23.8898,2.7094,20.7112,0.8152,4.8815,76.8007,23.3287,28.472,13.6548,14.84,13.047,11.9647,10.0392,11.4438,13.6548,11.9647,26.4786,1.3601,,59.2967,40.7033,71.1634,16.1918,83.8082,81.636,18.364,0.4387,0.3601,2.7766,5.176,2.6876,5.01,78.3964,0.3581,302.1148,10.0392,,87304658.1,27.687,,,,,,,,,,,,,,,,,,,,,,,,1,small
688258.SH,卓易信息,软件服务,688258,江苏,20191209,20191118.0,20171231,0.51,0.51,2.3361,2.3361,0.9404,0.1727,1.6083,4108847.17,28964432.27,68415793.28,4.284,4.0831,3.511,1.4741,0.834,2.7219,0.5208,32203855.15,37209477.47,45586642.08,18952135.2752,-1547864.7248,25821266.37,11457144.67,20000000.0,-24394964.94,236584897.45,150478654.91,126083689.97,262699566.29,116153296.16,0.5071,3.7214,0.58,1.781,0.077,0.5705,0.2906,-0.0237,21.7078,44.905,55.095,19.5742,21.7078,2.5921,17.2017,-0.2196,3.0592,78.8628,24.7543,24.4226,14.6237,14.62,12.8069,12.719,11.3052,12.7566,14.6237,12.719,19.0942,1.236,1.2935,65.4381,34.5619,78.8674,7.6133,92.3867,79.9974,20.0026,0.829,0.236,4.2372,12.135,4.1304,11.8292,,0.6632,276.1068,11.3052,11.3052,85450479.74,24.6942,,,,,,,15.9091,15.9091,41.4634,34.9291,13.4132,15.5441,5.9,40.4998,-0.2014,15.7764,5.2102,15.7773,27.1584,27.1584,,,15.7773,1,small
688258.SH,卓易信息,软件服务,688258,江苏,20191209,20191118.0,20181231,0.79,0.79,2.694,2.694,0.9404,0.2375,2.3344,9120372.54,42457412.82,86431704.86,4.5927,4.3096,3.6018,1.5169,0.7772,3.1428,0.5336,45505240.47,55088365.98,64969529.59,3727941.8639,13727941.8639,25695218.99,8520974.45,30000000.0,-27083638.68,282896211.81,200096275.99,173012637.31,324277351.65,167731081.52,0.7909,4.5123,0.4,2.5719,0.1783,0.8447,0.0572,0.2105,29.3566,49.1945,50.8055,19.5928,29.3566,1.9299,18.2009,-0.538,2.7605,74.0997,31.8485,31.3547,19.2104,19.21,15.8135,16.7322,15.6659,17.2645,19.2104,16.7322,17.9128,1.2182,1.2263,71.3518,28.6482,78.9125,9.2513,90.7487,86.7308,13.2692,0.4664,0.2182,4.5826,9.8092,4.4054,9.4299,,0.4045,287.6863,15.6659,15.6659,86183602.92,31.9169,1.3691,69.7781,9.1639,8.7628,7.5224,41.2768,54.902,54.902,-31.0345,48.3657,49.0464,55.95,46.58,-31.6085,28.6168,21.2528,19.5066,21.2517,15.3176,15.3176,,120.2206,21.2517,1,small
688258.SH,卓易信息,软件服务,688258,江苏,20191209,20200422.0,20191231,0.63,0.63,2.4476,2.4476,6.4395,0.2175,2.1839,-3174518.77,44249413.01,109113196.15,10.8446,10.6765,10.4909,1.4489,0.3882,3.7352,0.3269,36663052.77,44898028.07,56506507.71,-268152323.6494,-268152323.6494,47482783.03,10441146.62,30040791.67,-276717797.09,844637953.31,763189937.64,486472140.55,885765740.1,208815551.76,0.4724,9.8408,0.6168,2.4014,2.9006,0.5163,-3.0837,-3.0837,19.2991,51.2669,48.7331,29.3991,19.2991,2.0358,26.9877,0.3755,-0.0015,82.7738,20.855,21.0954,7.1434,12.89,7.6955,6.8958,6.3086,6.9102,7.1434,6.8958,9.3214,1.1028,1.1323,89.0879,10.9121,89.5038,3.3915,96.6085,88.1303,11.8697,0.6918,0.1028,9.728,28.4854,9.602,28.1164,,0.6097,298.4394,6.3086,6.3086,83119447.65,20.7255,1.6854,76.3638,3.7185,3.2242,3.2579,32.1923,-20.2532,-20.2532,54.2,-20.676,-21.3376,-20.3632,4.22,106.4482,-72.6135,118.0883,163.2376,190.7886,21.1388,21.1388,-11.8998,77.9564,190.7886,1,small
688258.SH,卓易信息,软件服务,688258,江苏,20191209,20210421.0,20201231,0.67,0.65,2.2818,2.2818,6.4473,0.2484,2.6786,13362047.78,44691262.43,116533051.72,10.2899,10.1183,9.8347,1.2323,0.2403,2.2076,0.2035,46144816.2,60840535.27,72331840.93,-101066755.0298,-101066755.0298,48418455.9,25449466.14,30338125.0,-178530149.31,887898977.62,731638882.64,553108733.33,932448079.02,254521026.5,0.6676,10.3743,1.0685,2.927,-1.117,0.6997,-1.1623,-1.1623,29.2583,58.7316,41.2684,32.715,29.2583,2.5573,31.61,-1.4522,-0.3536,76.7434,32.1197,30.6631,6.6051,6.62,5.0848,6.24,5.9542,6.0848,6.6051,6.24,10.3552,1.1155,1.1093,80.5309,19.4691,88.2326,3.2536,96.7464,75.5777,24.4223,1.1797,0.1155,8.657,29.7352,8.5206,29.2668,,0.8916,378.1623,5.9542,5.9542,154393550.91,32.1799,2.3421,81.285,1.6243,1.4363,1.4628,50.8072,6.3492,3.1746,73.2328,43.5817,44.7495,41.3353,1.0,73.2393,34.068,5.4213,6.6363,5.4206,-6.774,-6.774,-18.8478,-21.5124,5.4206,1,small
688258.SH,卓易信息,软件服务,688258,江苏,20191209,20220427.0,20211231,0.49,0.49,2.7209,2.7209,6.4395,0.2489,2.9608,16580476.83,25568018.74,124976050.26,3.9075,3.7971,3.5944,1.551,0.3003,1.5137,0.2212,24572219.94,43924626.12,61452982.27,66013983.4043,176013983.4043,55534892.63,31112599.6,140295295.83,-222013064.16,880269776.87,569368679.79,347355615.63,1046048867.54,279104290.73,0.4847,10.3234,0.603,3.2097,1.7645,0.5051,0.7592,2.0242,17.8409,52.8207,47.1793,37.4984,17.8409,2.2249,35.0586,0.2148,-0.2965,89.6146,18.4962,18.5646,4.6837,4.68,2.8412,4.107,3.9469,4.3098,4.6837,4.107,20.0356,1.2506,1.1885,67.5555,32.4445,77.7145,13.4119,85.8172,86.2906,13.7094,0.2678,0.2506,3.9556,6.3986,3.8788,6.2744,,0.231,321.6717,3.9469,3.9409,328806709.68,18.3807,2.5272,118.5217,-0.7594,-1.1148,-0.5921,35.2218,-26.8657,-24.6154,-43.5657,-31.3317,-31.8883,-27.3969,-42.79,-43.5655,-27.0394,-0.4906,12.5587,-0.49,19.2463,19.2463,6.1174,-148.3529,-0.49,0,small
688258.SH,卓易信息,软件服务,688258,江苏,20191209,20230420.0,20221231,0.59,0.59,3.2433,3.2433,6.8175,0.3029,3.3946,48103787.6,2901232.23,144138726.59,3.7173,3.5609,3.4665,1.5173,0.3812,1.58,0.2418,-12784917.33,45206996.77,69216222.27,-33298021.9772,-33298021.9772,61860359.37,18740628.36,142443970.74,-226747100.91,935933807.71,522319857.98,283487355.27,1119212996.56,321522034.06,0.5866,11.0552,-0.0218,3.6975,0.0591,0.5199,-0.3829,-0.3829,16.482,51.1089,48.8911,49.3487,16.482,3.5301,46.2138,-0.3952,0.6015,104.5333,16.8713,16.0296,5.4873,5.59,0.3121,3.8763,3.9857,4.1652,5.4873,3.8763,18.59,1.2284,1.2547,59.5541,40.4459,78.0066,12.7272,85.8929,86.1795,13.8205,-0.0099,0.2283,4.31,6.7488,4.1962,6.5705,,-0.0085,319.2981,3.9857,4.3734,321444781.32,16.5235,3.0948,121.4141,2.0787,-1.0754,1.3261,16.9704,20.4082,20.4082,-103.6153,8.7247,7.1526,21.0127,-88.65,-103.6173,13.0022,7.0887,5.9255,7.0888,19.196,19.196,45.2274,-14.6232,7.0888,1,small
688258.SH,卓易信息,软件服务,688258,江苏,20191209,20240419.0,20231231,0.65,0.64,3.6826,3.6826,7.1316,0.3088,3.9557,50067986.05,6092493.91,147801793.2,2.4963,2.464,2.3774,1.4838,0.4479,1.9695,0.2256,826626.57,58878968.98,100153140.48,154604935.17,278604935.17,120617418.62,55238108.19,268238002.84,-144838509.98,636086390.54,428744402.72,181590660.93,1463797184.98,370825553.88,0.6458,11.9362,1.3108,4.2645,0.5348,0.6771,1.778,3.204,18.0929,46.1558,53.8442,43.6803,18.0929,2.2536,40.1212,1.3054,0.0433,99.7419,17.4654,18.3868,5.6181,5.62,0.6095,4.1472,4.0809,4.5589,5.6181,4.1472,27.0846,1.3715,1.4203,43.6242,56.3758,38.794,18.3248,70.9069,64.5225,35.4775,0.3978,0.3715,2.3372,3.8695,1.4323,2.3714,,0.2567,292.5309,4.0809,3.9557,312807054.77,17.4908,1.8563,102.9657,0.2027,0.0842,0.1533,75.3308,10.1695,8.4746,6112.844,17.5433,20.1926,10.1078,110.0,6109.6466,1.9808,7.9691,36.6589,7.9691,13.5454,13.5454,-12.7857,-112.6594,7.9691,1,small
688258.SH,卓易信息,软件服务,688258,江苏,20191209,20250418.0,20241231,0.27,0.28,2.6695,2.6695,3.5854,0.2599,2.9321,17947910.71,14893572.94,168804442.16,1.5485,1.5277,1.4731,1.4848,0.4649,2.2151,0.2026,17419504.09,44562321.26,100136464.1,60020802.78,294020802.78,139872579.87,59607603.39,500954023.34,211705005.0,475647187.74,239452989.75,246906046.6,1352600148.14,386686167.52,0.2711,6.9759,0.7927,3.192,-1.0215,0.3679,0.4955,2.4271,11.9517,52.198,47.802,44.8672,11.9517,2.7985,39.7947,2.2739,0.0127,94.6135,11.6069,13.7796,3.4882,3.25,1.5819,2.7924,2.4219,3.1645,3.4882,2.7924,45.1287,1.8224,1.695,43.5562,56.4438,30.6458,37.0364,62.4783,62.3291,37.6709,0.22,0.8224,1.2065,1.6869,0.6791,0.9495,2.2467,0.1371,276.3141,2.4219,2.0579,285587781.35,11.6734,3.0004,86.9985,1.3726,1.0088,0.7966,80.7487,-42.5532,-39.1304,-39.5255,-32.886,-32.5997,-41.5221,144.46,-15.7507,-28.1771,-41.5568,-5.3409,-18.5804,0.9896,0.9896,-8.4347,1092.2129,-18.5804,1,small
688259.SH,创耀科技,半导体,688259,江苏,20220112,20160426.0,20151231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.3008,,,-83.9105,,-27.4235,-32.4123,80.1873,80.1873,,,-32.4123,1,small
688259.SH,创耀科技,半导体,688259,江苏,20220112,20170426.0,20161231,,,,,,,,,,55563483.21,,,,,,,1.0783,55563483.21,,,,,,,,,44406680.14,,,0.0,,,,,,,,,,,,,,,,,,,,,,2.0467,,,,,,2.0467,,,,1.1723,,,78.0479,,,,,,,,,,,,,,,1.7459,,,,,,,,,,,,,,104.3121,,,104.2247,,23.2495,2.0679,175.3498,175.3498,,,2.0679,1,small
688259.SH,创耀科技,半导体,688259,江苏,20220112,20201201.0,20171231,-0.25,-0.25,1.6808,1.6808,2.7391,,-3.1623,-3929506.35,-6623819.37,20976093.26,1.5476,0.9083,0.3373,9.446,1.128,46.8495,1.15,-11979061.73,-10594199.1,-8296566.72,,,27760318.87,600000.0,12906000.0,8344502.9,22246676.97,22269820.35,30614323.25,38206481.28,-133561240.1,-0.2499,0.5768,-0.28,-3.1623,-0.1412,-0.2508,,,-15.4826,29.5479,70.4521,44.3213,-15.4826,3.6168,39.9147,0.7899,1.5983,116.8742,-15.4826,-14.9235,-30.6922,-40.53,-19.264,-17.1617,-17.8046,-55.4576,-30.6922,-17.1617,61.9923,2.631,1.7953,94.5458,5.4542,33.4201,33.7796,63.7642,98.546,1.454,-0.2871,1.631,0.5904,1.8877,0.5391,1.7237,2.666,-0.2829,38.1114,-17.8046,-17.0955,1515282.39,-15.4826,,,,,,,,,,,,-1273.0014,,,-2238.1241,,16.996,-45.1388,27.7642,27.7642,,,-45.1388,1,small
688259.SH,创耀科技,半导体,688259,江苏,20220112,20211223.0,20181231,0.26,0.26,2.5793,2.5793,2.9604,,-2.8997,-6066457.1,17156969.26,40549045.4,2.1189,1.5353,0.7523,10.6226,1.5107,94.3746,1.4491,7519608.24,11269764.14,12403109.02,-121421.73,-207421.73,25540543.27,250000.0,12820000.0,-1496678.57,43086900.33,42922260.14,41425581.57,57999014.99,-122470727.94,0.2626,1.0607,0.38,-2.8997,0.231,0.2668,-0.0029,-0.0049,9.6668,37.2221,62.7779,29.2139,9.6668,2.3743,27.1816,-0.342,0.2248,93.0974,9.6668,10.3451,32.0709,32.82,49.6136,14.9907,14.0078,23.4285,32.0709,14.9907,46.0804,1.8546,2.174,97.0083,2.9917,51.4228,22.1038,77.2432,99.3525,0.6475,0.4159,0.8546,1.1603,3.4946,1.1159,3.3609,,0.4132,161.247,14.0078,14.7523,793350.47,9.6668,,,,,,,204.0,204.0,235.7143,195.812,195.812,205.0902,359.0193,236.6394,157.1472,83.8939,25.8729,83.8938,53.4551,53.4551,,,83.8938,1,small
688259.SH,创耀科技,半导体,688259,江苏,20220112,20211223.0,20191231,1.16,1.16,4.2128,4.2128,2.2311,,-1.9036,5064602.34,42701004.37,70434315.22,1.9534,1.6757,1.6247,5.421,1.8543,167.4698,1.7739,42556477.86,47602036.97,48518808.65,43640655.63,47820655.63,32617553.64,843011.15,17053494.48,-6188250.35,48195530.98,47357497.13,41169246.78,69147991.19,-74705121.23,1.2172,1.3275,0.7,-1.9036,0.1848,1.213,1.112,1.2186,28.5892,42.6033,57.3967,15.6511,28.5892,1.1512,14.5533,-0.0534,-0.3124,74.259,28.6128,28.7929,98.5927,85.07,88.1389,51.0757,50.7144,74.8772,98.5927,51.0757,49.2299,1.9697,1.9237,94.5618,5.4382,46.9703,24.6623,75.3377,98.3311,1.6689,0.5559,0.9697,1.0313,3.0548,0.9541,2.8261,,0.5467,135.0413,50.7144,51.2512,1181045.0,28.5892,,,,,,,346.1538,346.1538,84.2105,349.2001,348.8299,330.6889,148.8843,73.0927,270.3845,25.1532,22.4598,16.2816,51.7612,51.7612,,,16.2816,1,small
688259.SH,创耀科技,半导体,688259,江苏,20220112,20211223.0,20201231,1.13,1.13,3.492,3.492,0.0697,0.1022,0.8487,4211200.83,63690328.71,96619358.28,1.1964,1.0561,0.4063,4.7261,1.4157,44.2749,1.072,63041343.15,68226400.11,72437537.41,-14614333.54,-6614333.54,141278668.11,758504.73,25030173.61,9714686.05,99808023.03,32658233.86,42372919.91,146262319.05,57052580.26,1.1317,2.0205,1.16,0.9509,-0.1042,1.1371,-0.2436,-0.1102,32.4079,46.1143,53.8857,15.4194,32.4079,0.8211,14.1114,0.4869,-0.1168,69.9118,31.4855,32.5629,78.3509,77.98,73.4917,34.9066,34.7404,63.3455,78.3509,34.9066,57.9492,2.3781,2.2553,69.014,30.986,34.6196,17.1132,82.8868,99.546,0.454,0.4188,1.3781,0.7256,4.8434,0.5974,3.9875,10.2739,0.4169,135.3492,34.7404,34.7404,8283534.96,32.0818,0.7572,53.9772,32.1934,30.1174,13.5376,51.1228,-2.5862,-2.5862,65.7143,39.4563,42.2148,42.1557,49.1542,152.2202,-38.9145,52.2034,180.9702,132.7158,26.7326,26.7326,,221.6388,132.7158,1,small
688259.SH,创耀科技,半导体,688259,江苏,20220112,20220415.0,20211231,1.31,1.31,10.6777,10.6777,0.0697,0.2345,2.0278,7755024.62,70933814.99,190722441.22,0.8844,0.7909,0.4235,13.3888,1.4602,58.7582,1.0184,57035802.19,62985334.33,107610500.01,60815800.99,35815800.99,765478923.13,672101.25,3826352.34,-21779097.09,-8728554.24,-88712367.85,-112534627.06,203747337.39,135741419.87,1.3115,3.332,8.6061,2.2624,0.1715,1.0498,1.0136,0.5969,12.2824,29.7695,70.2305,20.4519,12.2824,0.3387,20.4151,-0.3019,-0.012,91.0974,9.8633,9.8313,49.0039,49.0,44.1745,10.012,12.5082,35.9906,49.0039,10.012,79.3874,4.8514,3.9178,69.9609,30.0391,-0.8999,1.878,98.122,99.6474,0.3526,0.673,3.8514,0.2596,52.2485,-0.0113,-2.2812,,0.6706,64.9053,12.5082,12.5082,13523227.83,10.1096,0.2491,98.7165,9.6995,8.1117,1.9551,49.9023,15.9292,15.9292,641.9052,-4.2115,-3.6444,15.8867,11.37,641.3967,-29.7263,64.9097,236.4204,64.9076,205.7741,205.7741,282.2384,-60.0349,64.9076,0,small
688259.SH,创耀科技,半导体,688259,江苏,20220112,20230411.0,20221231,1.16,1.16,11.6466,11.6466,15.0478,0.2193,2.3152,12588855.6,78433804.54,265781101.55,2.3471,2.1642,1.3405,12.3155,0.795,70.1966,0.588,52720121.74,64053559.24,197281913.55,-729449740.43,-729449740.43,707478182.66,2087076.05,2761297.69,-312797763.26,1261220628.18,955875129.43,642398795.95,1489440006.15,202764080.01,1.1378,18.5835,-0.5751,2.5346,3.6244,0.8007,-9.1181,-9.1181,9.7692,28.5256,71.4744,22.3296,9.7692,0.3503,24.0589,-2.0796,-0.0009,94.3417,8.9358,6.8747,10.7936,6.75,9.3008,4.0426,5.7447,7.566,10.7936,4.0426,32.3931,1.4791,1.8789,75.7359,24.2641,57.3541,0.1854,99.8146,99.6117,0.3883,-0.0648,0.4791,2.0871,538.3986,1.7706,456.7492,,-0.0646,83.7002,5.7447,5.7447,13022985.23,8.8666,0.288,104.3517,1.342,1.5391,0.9734,95.0765,-11.4504,-11.4504,-106.6825,31.7563,27.5506,15.6742,10.57,-108.9097,-84.4447,457.7281,126.7253,643.6331,45.4317,45.4317,-14.0511,-83.0221,643.6331,1,small
688259.SH,创耀科技,半导体,688259,江苏,20220112,20240425.0,20231231,0.73,0.73,8.2638,8.2638,15.0717,0.3039,2.6112,15246010.72,43193147.32,210013637.33,1.8844,1.7664,0.7562,7.1186,0.3756,46.0751,0.28,23542662.09,28601069.0,171894441.48,71327890.18,198027890.18,856760422.65,32422743.1,127608704.46,-181795171.98,1362606695.45,870557199.26,688762027.28,1634345694.44,233203238.05,0.7305,18.8342,1.9558,2.915,-0.0769,0.3575,0.8916,2.4753,8.8396,31.7671,68.2329,25.403,8.8396,0.5647,29.4547,-4.6164,-2.6297,96.4389,8.561,4.3263,3.9045,3.9,2.8859,1.2113,2.4749,1.8312,3.9045,1.2113,40.2925,1.6748,1.5776,73.5053,26.4947,53.9961,7.8079,92.1921,96.8113,3.1887,0.1589,0.6748,1.4819,11.8075,1.3401,10.678,,0.1539,148.7018,2.4749,2.4749,15673873.98,8.6706,0.5508,96.4977,1.2251,0.9197,0.7951,49.0995,-37.069,-37.069,440.08,-32.0217,-30.6137,-35.7971,-44.93,440.082,-36.6518,1.349,14.7577,1.3492,-29.0452,-29.0452,-19.2158,998.9971,1.3492,1,small
688259.SH,创耀科技,半导体,688259,江苏,20220112,20250425.0,20241231,0.54,0.54,5.3004,5.3004,10.559,0.2499,2.1948,15374078.58,45100686.67,162688153.97,2.4298,2.2669,1.0849,3.1623,0.3737,13.0722,0.258,17859303.08,31004481.67,119320567.86,-151176499.34,-173806499.34,436536420.7,776589.07,104116404.11,-26534083.47,1421848029.16,773000795.98,746466712.51,1629203193.53,273073003.3,0.5414,13.6534,-0.7773,2.4447,-1.6003,0.2776,-1.3534,-1.556,10.2143,27.4785,72.5215,20.8377,10.2143,0.7002,24.8627,-4.7253,-0.9375,96.9835,9.8775,5.2367,3.9893,4.01,2.9752,1.3509,2.635,1.9,3.9893,1.3509,26.2001,1.355,1.514,63.5685,36.4315,68.8041,6.3906,93.6094,99.8566,0.1434,-0.1606,0.355,2.8168,14.6479,2.6261,13.6563,,-0.1604,199.4352,2.635,2.635,74908869.91,9.959,0.925,100.7774,0.8955,0.6311,0.6778,44.0452,3.8462,3.8462,-139.7433,3.328,2.8624,3.4833,4.42,-155.4936,2.2382,-27.5074,-18.1101,1.2179,-10.4444,-10.4444,-20.4993,-37.4194,1.2179,1,small
688260.SH,昀冢科技,元器件,688260,江苏,20210406,20210315.0,20171231,0.1781,0.1781,1.9119,1.9119,,0.0111,0.1928,1065651.59,14081400.0,61932581.78,0.7101,0.5861,0.5522,3.7779,1.9854,3.0877,1.1443,17447329.21,24948964.56,35855454.43,,,87879260.89,6728340.64,34169490.76,29731594.01,16635598.12,-35379312.64,-5647718.63,55771678.95,18353125.2,0.1683,0.2261,10.99,0.2039,0.0397,0.2772,,,9.3979,35.9916,64.0084,22.1486,9.3979,6.7789,11.7151,3.6546,3.3877,89.8606,11.0371,14.4989,74.4213,118.53,69.1854,16.5907,10.7538,27.159,74.4213,16.5907,85.6349,6.9613,,57.6339,42.3661,11.0624,61.2667,36.4937,94.7752,5.2248,0.1801,5.9613,0.158,0.5957,0.1292,0.4869,0.5595,0.1707,95.291,10.7538,,55729235.31,11.0353,,,,,,,,,,,,,,,,,,,,,,,,1,small
688260.SH,昀冢科技,元器件,688260,江苏,20210406,20210315.0,20181231,0.5141,0.5141,4.3105,4.3105,0.1951,0.0111,0.6787,-5851405.78,49577400.0,146232126.8,0.7061,0.6019,0.5555,5.153,2.8802,3.8552,1.5152,44410181.76,64855181.66,90561938.4,36719362.0634,41093055.6934,196939520.38,22987081.77,61817225.62,57744305.2,54102232.01,-76035791.23,-18291486.03,141771366.2,62079087.9,0.4858,0.9071,47.42,0.6898,-0.0041,0.7206,0.408,0.4566,11.6368,37.6939,62.3061,24.4732,11.6368,4.3888,18.0982,1.9863,1.3279,88.5525,14.2034,16.7176,85.742,103.58,97.216,25.3302,17.6319,53.7969,85.742,25.3302,77.8948,4.5238,5.0206,50.5176,49.4824,14.9578,43.6035,57.5865,91.8411,8.1589,0.3665,3.5238,0.2898,1.3207,0.192,0.8752,0.9369,0.3366,101.2107,17.6319,17.0779,145527267.03,14.2033,,,,,,,188.6581,188.6581,331.4832,190.1299,190.1715,188.6763,252.0772,331.5129,-28.033,301.1942,140.5238,301.1234,125.4514,125.4514,,,301.1234,1,small
688260.SH,昀冢科技,元器件,688260,江苏,20210406,20210315.0,20191231,0.6435,0.6435,5.7845,5.7845,0.8475,0.0386,0.2515,3930254.39,51865800.0,167409225.82,0.9048,0.7749,0.696,3.5149,2.1575,3.0837,1.1672,58356467.53,76295790.73,129775472.35,-49964362.1581,14854965.0919,191411483.74,13676636.64,140327890.29,113925981.58,166407378.33,-31554792.55,82071189.03,325301743.4,26106963.36,0.62,2.1376,0.57,0.2901,0.1742,0.8477,-0.5552,0.1651,9.505,32.1564,67.8436,19.6358,9.505,4.1016,12.4725,3.0618,-0.4648,88.7907,11.7284,14.6551,40.7233,43.39,37.8548,17.105,11.094,26.7513,40.7233,17.105,65.1249,2.8674,3.2555,56.5404,43.4596,31.3745,43.1378,59.1402,95.9537,4.0463,0.1548,1.8674,0.557,1.371,0.4818,1.1858,1.4607,0.1486,138.1049,11.094,12.5091,200993489.63,11.6079,,,,,,,25.1702,25.1702,-98.798,10.812,9.6745,27.6039,4.6158,-45.8875,-45.8493,135.6521,46.6389,135.646,34.1964,34.1964,,,135.646,1,small
688260.SH,昀冢科技,元器件,688260,江苏,20210406,20210315.0,20201231,0.6238,0.6238,6.152,6.152,0.8778,0.0921,0.8217,9359037.94,46779000.0,170385887.29,0.8728,0.6989,0.628,3.0398,1.8082,2.6316,0.9681,45390171.14,70390153.78,155435771.32,-15934594.5733,55772363.0967,160002045.32,17190408.57,198446066.11,175487323.79,209690277.96,-45523625.01,129545782.24,436284516.49,82245044.45,0.6238,2.7916,1.1896,0.9138,-0.0056,0.7821,-0.1771,0.6197,8.6731,30.7735,69.2265,20.2089,8.6731,4.5775,12.6557,2.9757,-2.0267,91.8021,9.5914,12.7132,25.3084,25.35,21.0891,12.3074,8.3962,15.7571,25.3084,12.3074,61.2311,2.5794,2.5784,50.9402,49.0598,34.1806,45.4855,57.5879,95.3124,4.6876,0.299,1.5794,0.6689,1.2661,0.5582,1.0567,1.1949,0.285,167.9011,8.3962,9.8155,237492313.55,10.1746,4.8951,94.2252,5.1845,,1.6901,16.2451,-3.0614,-3.0614,108.7018,-13.0262,-6.7795,0.613,-9.81,108.6213,-22.9589,30.5951,15.6653,30.5966,6.3517,6.3517,,30.9632,30.5966,1,small
